-2719.761475,2576.272705,1277.716187,0.065562,-0.031174,4.67362
-2713.190674,2575.840576,1280.481567,0.057716,-0.034281,4.674911
-2706.880615,2575.518799,1283.287964,0.053484,-0.037773,4.674826
-2700.596924,2575.25415,1285.979004,0.045389,-0.039443,4.674643
-2694.27417,2574.936768,1288.876587,0.036156,-0.040025,4.676162
-2687.849854,2574.811279,1291.465454,0.03762,-0.058088,4.673767
-2681.495117,2574.446533,1294.303589,0.029901,-0.048411,4.674209
-2675.208496,2574.248535,1297.04895,0.026756,-0.057495,4.674745
-2668.906494,2574.067627,1299.946411,0.041931,-0.099652,4.673347
-2662.29126,2573.420166,1302.60083,0.009071,-0.051556,4.677547
-2656.210693,2573.135498,1305.43396,0.016792,-0.072499,4.676363
-2649.874756,2572.866943,1308.209717,0.002112,-0.071755,4.679547
-2643.890869,2572.741211,1311.069458,0.011655,-0.079879,4.676874
-2637.730957,2572.58252,1313.858154,0.002348,-0.08208,4.67839
-2631.663818,2572.503662,1316.673096,0.001256,-0.087644,4.67953
-2625.483887,2572.528076,1319.410156,0.004473,-0.104919,4.679184
-2619.420898,2572.597656,1322.269287,0.00965,-0.113061,4.679685
-2613.453857,2572.755371,1325.038574,0.012429,-0.118542,4.678372
-2607.389893,2572.7854,1327.814575,0.018522,-0.130427,4.680254
-2601.58667,2572.968262,1330.551636,0.029949,-0.141039,4.677481
-2595.687256,2573.017578,1333.359253,0.026672,-0.150286,4.67966
-2589.901123,2573.080322,1336.050171,0.038264,-0.156755,4.679124
-2584.190186,2573.183594,1338.816284,0.034814,-0.165925,4.679333
-2578.386475,2573.229004,1341.521973,0.039543,-0.169558,4.67832
-2572.821289,2573.216553,1344.30542,0.037952,-0.172561,4.677562
-2567.259766,2573.180176,1346.852661,0.049405,-0.170256,4.677122
-2561.50293,2572.970947,1349.637329,0.054529,-0.181994,4.677103
-2555.838867,2572.792969,1352.192017,0.052644,-0.1779,4.677706
-2550.343018,2572.574707,1354.957886,0.056478,-0.178684,4.673948
-2544.624023,2572.160645,1357.547974,0.055441,-0.18016,4.676002
-2539.156006,2571.781494,1360.148315,0.055319,-0.183976,4.67532
-2533.525635,2571.124023,1362.696777,0.046478,-0.169195,4.676851
-2528.182861,2571.111084,1364.983154,0.060838,-0.177568,4.671696
-2522.511719,2570.225342,1367.442383,0.0511,-0.172578,4.674615
-2516.956787,2569.630615,1369.751831,0.052764,-0.170758,4.673842
-2511.401611,2568.986084,1372.065308,0.046716,-0.167789,4.673871
-2505.76123,2568.384521,1374.241577,0.045726,-0.164416,4.672262
-2500.291992,2567.732422,1376.700928,0.051083,-0.196355,4.670933
-2494.787109,2567.133057,1378.719238,0.051903,-0.188349,4.668634
-2488.934814,2566.417236,1380.625366,0.060697,-0.196003,4.668901
-2483.313721,2565.747314,1382.679932,0.043142,-0.191673,4.66925
-2477.648193,2565.073242,1384.490967,0.054508,-0.190605,4.666379
-2472.000977,2564.354736,1386.323975,0.05358,-0.191157,4.668635
-2466.232666,2563.625732,1387.996094,0.035349,-0.166094,4.669896
-2460.724854,2562.895996,1389.625244,0.04075,-0.167583,4.666842
-2455.087646,2562.0979,1391.328003,0.034608,-0.166313,4.669413
-2449.456299,2561.321777,1392.980591,0.042527,-0.181683,4.668608
-2444.12915,2560.762207,1394.762817,0.06414,-0.217433,4.662094
-2438.473389,2559.938965,1396.358032,0.060484,-0.222388,4.664545
-2432.848877,2559.178223,1397.900024,0.063216,-0.229399,4.664127
-2427.39502,2558.580566,1399.368164,0.066599,-0.222833,4.661164
-2421.846191,2557.795654,1400.9646,0.06995,-0.234436,4.658592
-2416.406494,2556.947998,1402.419067,0.074529,-0.232724,4.658699
-2410.799072,2556.260742,1403.933228,0.091568,-0.247984,4.65396
-2405.39502,2555.738037,1405.421997,0.097674,-0.259545,4.65112
-2399.601074,2554.868896,1407.013428,0.092171,-0.252504,4.650826
-2394.044922,2554.228027,1408.492065,0.105226,-0.262869,4.647289
-2388.354248,2553.849854,1409.877075,0.11634,-0.270805,4.643178
-2382.644287,2553.16748,1411.232666,0.124355,-0.273823,4.639547
-2376.961182,2552.483398,1412.776611,0.118752,-0.268516,4.638247
-2371.289307,2551.435547,1414.255737,0.135875,-0.277411,4.634736
-2365.459473,2550.975098,1415.643311,0.135074,-0.276618,4.630098
-2359.614746,2550.077637,1417.080078,0.135586,-0.27183,4.627459
-2353.672363,2549.14917,1418.507202,0.139072,-0.270094,4.624416
-2347.89917,2548.304443,1420.13855,0.139362,-0.269393,4.620502
-2342.152344,2547.466064,1421.7854,0.130139,-0.260504,4.614285
-2336.33252,2546.490234,1423.376221,0.124268,-0.25621,4.612376
-2330.35376,2545.466309,1424.978882,0.129508,-0.248732,4.612934
-2324.67627,2544.739502,1426.54248,0.115548,-0.230987,4.609309
-2318.83252,2543.906982,1428.24231,0.115279,-0.235675,4.60645
-2313.11792,2543.236084,1429.81665,0.112521,-0.227473,4.603352
-2307.165771,2542.791016,1431.311157,0.123439,-0.229457,4.603254
-2301.143311,2542.273193,1432.812256,0.131996,-0.234655,4.600331
-2295.415771,2541.694336,1434.390137,0.139471,-0.238912,4.599706
-2289.595459,2541.244873,1435.901123,0.131772,-0.231588,4.599659
-2283.741943,2540.835693,1437.294189,0.137904,-0.237806,4.599195
-2277.834717,2540.478027,1438.697876,0.149508,-0.245209,4.599808
-2272.148193,2540.164795,1440.176636,0.132503,-0.233372,4.597135
-2265.929688,2540.042725,1441.32019,0.15311,-0.239525,4.598198
-2259.751465,2539.80542,1442.409546,0.183524,-0.256961,4.593528
-2253.927979,2539.571045,1443.784058,0.167689,-0.256749,4.591603
-2247.926758,2539.352539,1445.079468,0.165626,-0.249691,4.590052
-2241.755859,2539.038818,1446.225708,0.181884,-0.262591,4.589014
-2235.749512,2538.699463,1447.374023,0.180555,-0.254046,4.587618
-2229.518311,2538.37915,1448.561035,0.182536,-0.263195,4.586582
-2223.125488,2538.084473,1449.687134,0.190571,-0.268096,4.583496
-2216.923828,2537.756836,1450.934326,0.182275,-0.263414,4.582124
-2210.381836,2537.409424,1451.885986,0.184016,-0.25972,4.581196
-2204.043457,2537.095459,1452.848022,0.182264,-0.252601,4.582064
-2197.58667,2536.778809,1453.740356,0.19032,-0.255791,4.580213
-2191.016113,2536.544922,1454.669312,0.193483,-0.26062,4.577702
-2184.493408,2536.208496,1455.640259,0.189305,-0.260079,4.575637
-2177.801514,2535.997559,1456.424561,0.183153,-0.258577,4.577521
-2171.232666,2535.855957,1457.10376,0.184772,-0.266611,4.575112
-2164.522217,2535.742432,1457.772827,0.191744,-0.271172,4.575922
-2157.983154,2535.601074,1458.306763,0.18825,-0.269167,4.574924
-2151.278564,2535.586426,1458.881104,0.181612,-0.268955,4.575632
-2144.646973,2535.63623,1459.223145,0.1888,-0.281521,4.575377
-2138.098633,2535.702393,1459.598145,0.184855,-0.286671,4.576408
-2131.576416,2535.818848,1459.749756,0.175529,-0.283042,4.576859
-2124.958252,2535.960693,1459.969238,0.18084,-0.303085,4.575981
-2118.424805,2536.113525,1460.064331,0.17656,-0.310626,4.576903
-2111.934814,2536.284912,1460.149658,0.164145,-0.318332,4.575119
-2105.19165,2536.465332,1460.053589,0.153217,-0.327088,4.577168
-2098.699463,2536.407715,1459.773315,0.14943,-0.329481,4.578971
-2092.192627,2536.476562,1459.876831,0.146127,-0.330721,4.579953
-2085.702637,2536.526367,1459.576782,0.138298,-0.333649,4.579779
-2079.058105,2536.480225,1459.216187,0.129135,-0.338031,4.579471
-2072.575928,2536.445068,1459.027222,0.114333,-0.346337,4.582867
-2065.626709,2536.697998,1458.588379,0.107659,-0.343923,4.582361
-2059.069092,2536.63916,1457.953979,0.099515,-0.368851,4.577899
-2052.341553,2536.662354,1457.646484,0.085772,-0.376913,4.578944
-2045.422852,2536.808594,1457.172119,0.081865,-0.376741,4.578349
-2038.818115,2537.073242,1456.697876,0.075014,-0.373646,4.577781
-2032.069214,2537.30542,1456.2146,0.064999,-0.383599,4.578898
-2025.208008,2537.550781,1455.621948,0.058449,-0.374352,4.581629
-2018.413574,2537.821045,1455.052246,0.056654,-0.385289,4.578944
-2011.464844,2538.108154,1454.500977,0.054379,-0.377811,4.580342
-2004.443359,2538.414795,1453.883057,0.056483,-0.378358,4.579503
-1997.564575,2538.697021,1453.280762,0.047083,-0.373463,4.581054
-1990.72876,2539.008301,1452.722534,0.04871,-0.377469,4.5811
-1983.602783,2539.393799,1451.979736,0.044737,-0.37413,4.579183
-1976.608276,2539.82251,1451.295532,0.042244,-0.3695,4.580364
-1969.650635,2540.193359,1450.510864,0.024053,-0.366948,4.580007
-1962.813354,2540.692383,1449.598633,0.018058,-0.362482,4.581106
-1955.932861,2540.999756,1448.889282,0.015439,-0.365048,4.579494
-1948.922607,2541.516357,1447.938354,0.012258,-0.364969,4.578391
-1941.969604,2541.953613,1446.902588,0.013084,-0.363694,4.580888
-1934.976685,2542.506104,1445.96875,0.002175,-0.356241,4.582398
-1927.937988,2543.054932,1444.92334,0.011161,-0.35651,4.58293
-1920.975342,2543.734863,1443.994629,-0.003888,-0.349764,4.582798
-1913.953735,2544.381836,1442.910645,0.001836,-0.365421,4.580894
-1906.913818,2545.117676,1441.869263,-0.006892,-0.350169,4.584643
-1900.089478,2545.815186,1440.901733,-0.010074,-0.332131,4.584834
-1893.047485,2546.495605,1439.769653,-0.004558,-0.344126,4.584046
-1886.153564,2547.185303,1438.760986,-0.013765,-0.333134,4.586285
-1879.315674,2547.922363,1437.644531,-0.013744,-0.334448,4.586774
-1872.544556,2548.625977,1436.504883,-0.009509,-0.332481,4.58685
-1865.72168,2549.44751,1435.404907,-0.008464,-0.331418,4.587681
-1859.170288,2550.154785,1434.220215,-0.004469,-0.333203,4.586807
-1852.596313,2550.986084,1433.008789,-0.000081,-0.335142,4.586086
-1846.018066,2551.594482,1431.725098,-0.004676,-0.338794,4.587559
-1839.610962,2552.386475,1430.394409,-0.004199,-0.338455,4.58763
-1833.296997,2553.005127,1429.040649,0.001867,-0.336983,4.587264
-1826.895264,2553.537109,1427.593872,0.001591,-0.34509,4.586239
-1820.677002,2554.133057,1426.244019,0.005671,-0.347551,4.585702
-1814.498535,2554.654053,1424.803833,0.006508,-0.346182,4.585933
-1808.393555,2555.15625,1423.330566,-0.000837,-0.342381,4.58672
-1802.400269,2555.595215,1421.820312,-0.001685,-0.33701,4.5879
-1796.361206,2556.047852,1420.213745,-0.000533,-0.339164,4.586884
-1790.482544,2556.383057,1418.618652,-0.002086,-0.338957,4.588059
-1784.73291,2556.657471,1416.997803,-0.00438,-0.347941,4.588019
-1778.925659,2556.978271,1415.364868,-0.007804,-0.334311,4.588417
-1773.296021,2557.178955,1413.714111,-0.012462,-0.330435,4.588569
-1767.711304,2557.223389,1412.029663,-0.01691,-0.326693,4.58868
-1762.217407,2557.297363,1410.347656,-0.021529,-0.326552,4.588461
-1756.725952,2557.366211,1408.546997,-0.018222,-0.319066,4.585996
-1751.263184,2557.276367,1406.718384,-0.012989,-0.325368,4.58499
-1746.074341,2557.10376,1404.944824,-0.019391,-0.314617,4.58476
-1740.505249,2557.063477,1403.149902,-0.029593,-0.308924,4.583441
-1735.174072,2556.805908,1401.384399,-0.035447,-0.305315,4.58297
-1729.892334,2556.538086,1399.532471,-0.036007,-0.303987,4.582223
-1724.637329,2556.232422,1397.750488,-0.042335,-0.3021,4.581211
-1719.433228,2555.801025,1395.860352,-0.046116,-0.28922,4.581866
-1714.168457,2555.38623,1394.008301,-0.048802,-0.290533,4.581599
-1709.057129,2554.816406,1392.375366,-0.059911,-0.28114,4.581129
-1703.874023,2554.524902,1390.462891,-0.061256,-0.279339,4.580247
-1698.653076,2553.994629,1388.654663,-0.062021,-0.282774,4.580966
-1693.652588,2553.358398,1386.860107,-0.070899,-0.275684,4.580287
-1688.564697,2552.768555,1385.100098,-0.076887,-0.278921,4.580494
-1683.471436,2552.049316,1383.362427,-0.080668,-0.285605,4.581535
-1678.387939,2551.234375,1381.639893,-0.087783,-0.27809,4.582116
-1673.380249,2550.605957,1379.924072,-0.089523,-0.281049,4.584355
-1668.355835,2549.831543,1378.200562,-0.092008,-0.281619,4.584143
-1663.436401,2549.0354,1376.558838,-0.097931,-0.280305,4.585797
-1658.342285,2548.204834,1374.944092,-0.097404,-0.281518,4.586517
-1653.403809,2547.204102,1373.310059,-0.105915,-0.275976,4.587519
-1648.43811,2546.362793,1371.781494,-0.096475,-0.285576,4.58793
-1643.575317,2545.4104,1370.294067,-0.094249,-0.28649,4.588994
-1638.690796,2544.459229,1368.828125,-0.096241,-0.278057,4.588116
-1633.882324,2543.411133,1367.376587,-0.090825,-0.282437,4.58757
-1629.182983,2542.385742,1366.050537,-0.089618,-0.28071,4.58712
-1624.513672,2541.370605,1364.655518,-0.089921,-0.27555,4.587343
-1619.837036,2540.307861,1363.315918,-0.08943,-0.276944,4.585644
-1615.32251,2539.268799,1362.417236,-0.089704,-0.261545,4.583773
-1610.517212,2538.215088,1360.800659,-0.074666,-0.275065,4.583088
-1605.852051,2537.137939,1359.722778,-0.074223,-0.276826,4.580978
-1601.232666,2536.151855,1358.631104,-0.065174,-0.283789,4.580126
-1596.601318,2535.024658,1357.496826,-0.060785,-0.277466,4.579686
-1591.938965,2534.142822,1356.359741,-0.051506,-0.285461,4.578678
-1587.55188,2533.400391,1355.56665,-0.096804,-0.256425,4.572235
-1582.870605,2532.356201,1354.562378,-0.070242,-0.270087,4.571822
-1578.256104,2531.385498,1353.736694,-0.083685,-0.259223,4.570616
-1573.71228,2530.326904,1352.780151,-0.070824,-0.264344,4.569319
-1568.998291,2529.468262,1352.006958,-0.079314,-0.258727,4.568896
-1564.472412,2528.419922,1351.04541,-0.061155,-0.266394,4.567277
-1559.822876,2527.644775,1350.204468,-0.082173,-0.252303,4.567642
-1555.26062,2526.781006,1349.423218,-0.076233,-0.254121,4.56677
-1550.849365,2526.059814,1348.558594,-0.072059,-0.258897,4.566253
-1546.168945,2525.283447,1347.711426,-0.080298,-0.256106,4.567678
-1541.624878,2524.385986,1346.809326,-0.07085,-0.250909,4.568613
-1537.055542,2523.794189,1345.828979,-0.064011,-0.258962,4.568502
-1532.450073,2523.249512,1344.863647,-0.058027,-0.254806,4.57006
-1527.906372,2522.473877,1344.124512,-0.058017,-0.255901,4.571691
-1523.317871,2522.038086,1343.331909,-0.067195,-0.258856,4.573345
-1518.744629,2521.505127,1342.374146,-0.063617,-0.254776,4.574151
-1514.224854,2520.990723,1341.461792,-0.06496,-0.254492,4.574117
-1509.717285,2520.562012,1340.503662,-0.081276,-0.244469,4.573997
-1505.163452,2519.825684,1339.617065,-0.06487,-0.248418,4.57528
-1500.688721,2519.516846,1338.520752,-0.050961,-0.263735,4.575344
-1496.241455,2519.060303,1337.515869,-0.04779,-0.26157,4.574557
-1491.769531,2518.445801,1336.629517,-0.058795,-0.257176,4.574276
-1487.369873,2518.032227,1335.595459,-0.053613,-0.267872,4.572944
-1482.880981,2517.523438,1334.5,-0.042468,-0.265501,4.572012
-1478.516479,2517.043213,1333.597412,-0.050019,-0.26625,4.570671
-1473.916992,2516.569336,1332.644165,-0.065793,-0.25679,4.568785
-1469.330566,2515.974121,1331.645752,-0.067943,-0.250668,4.568175
-1464.763672,2515.333496,1330.414673,-0.051793,-0.250712,4.566613
-1460.078369,2514.655762,1329.438843,-0.045567,-0.249438,4.565238
-1455.44812,2514.294434,1328.529175,-0.061073,-0.24744,4.564792
-1450.738403,2513.650635,1327.443237,-0.060522,-0.242132,4.56251
-1446.095947,2513.099365,1326.293457,-0.058604,-0.239391,4.561941
-1441.378296,2512.447266,1324.994751,-0.047286,-0.229127,4.56284
-1436.608643,2511.945312,1323.864136,-0.055661,-0.220965,4.561409
-1431.838257,2511.496826,1322.636597,-0.060658,-0.229798,4.561471
-1427.262695,2510.880615,1321.280396,-0.043351,-0.229113,4.561769
-1422.416016,2510.382324,1319.965942,-0.041046,-0.230897,4.562989
-1417.616943,2509.921387,1318.704712,-0.0509,-0.21924,4.562011
-1412.727295,2509.503418,1317.179199,-0.055979,-0.200146,4.563256
-1407.860474,2508.913818,1315.849976,-0.066647,-0.191406,4.563895
-1402.982544,2508.477295,1314.246338,-0.060402,-0.183464,4.563982
-1398.092773,2507.926025,1312.747681,-0.054863,-0.19107,4.565127
-1393.196777,2507.331787,1311.139404,-0.052454,-0.177468,4.565412
-1388.19458,2506.644287,1309.607178,-0.064888,-0.17298,4.56682
-1383.343018,2506.119141,1307.979248,-0.06571,-0.169657,4.567348
-1378.256104,2505.52417,1306.292114,-0.065789,-0.166427,4.568386
-1373.227539,2504.851318,1304.593384,-0.064569,-0.16653,4.569422
-1368.121338,2504.387695,1302.6875,-0.061678,-0.157037,4.571866
-1363.065674,2503.841309,1301.144043,-0.072346,-0.161019,4.572052
-1357.917725,2503.392578,1299.280151,-0.073696,-0.161098,4.573533
-1352.96582,2502.967041,1297.463135,-0.07163,-0.158031,4.57091
-1347.50415,2502.483398,1295.652222,-0.072503,-0.168556,4.577339
-1342.39978,2502.060791,1293.80896,-0.078925,-0.167877,4.579071
-1337.040039,2501.731689,1291.847046,-0.077122,-0.165286,4.580136
-1331.727661,2501.396729,1289.901245,-0.076783,-0.164849,4.581692
-1326.487671,2501.158203,1287.865967,-0.071205,-0.164876,4.583689
-1321.06543,2500.986572,1285.763184,-0.070614,-0.177455,4.585092
-1315.826172,2500.803223,1283.706299,-0.075622,-0.172094,4.589283
-1310.513428,2500.53418,1281.732422,-0.078464,-0.179349,4.589884
-1305.135498,2500.19458,1279.562866,-0.081121,-0.185094,4.593651
-1299.706543,2499.991455,1277.310059,-0.076825,-0.188053,4.595354
-1294.471802,2499.592285,1275.018188,-0.084294,-0.180992,4.599898
-1289.068726,2499.288818,1272.712402,-0.079018,-0.194062,4.600969
-1283.75061,2498.836182,1270.216309,-0.080007,-0.193318,4.605016
-1278.37146,2498.234375,1267.636719,-0.075749,-0.1796,4.612414
-1273.049805,2497.770996,1265.068726,-0.07859,-0.182378,4.616424
-1267.738159,2497.45166,1262.514282,-0.081902,-0.180278,4.621551
-1262.501465,2496.976807,1259.970215,-0.087559,-0.183218,4.626062
-1257.259155,2496.577393,1257.277222,-0.085336,-0.188451,4.629553
-1252.036011,2496.349854,1254.750244,-0.081463,-0.210555,4.633363
-1246.852173,2496.055664,1251.953979,-0.073827,-0.224358,4.636585
-1241.572266,2495.805176,1249.192627,-0.07833,-0.230914,4.64271
-1236.474854,2495.651123,1246.399292,-0.08165,-0.239861,4.648015
-1231.383057,2495.654785,1243.45813,-0.097246,-0.222325,4.653641
-1226.229492,2495.556641,1240.513916,-0.097101,-0.234229,4.658622
-1221.164185,2495.601562,1237.556396,-0.098244,-0.236367,4.662538
-1216.119507,2495.72168,1234.575439,-0.094638,-0.233021,4.66617
-1211,2495.762207,1231.459473,-0.119061,-0.206768,4.67169
-1206.033081,2496.060791,1228.583618,-0.092099,-0.241998,4.671517
-1201.086182,2496.273438,1225.682129,-0.092864,-0.235175,4.672796
-1196.030884,2496.526123,1222.703369,-0.083531,-0.23792,4.675042
-1191.242432,2496.842285,1219.706055,-0.079734,-0.224178,4.675845
-1186.182251,2496.660156,1216.871094,-0.055732,-0.239295,4.679838
-1181.182129,2496.98877,1214.177856,-0.048518,-0.228495,4.681183
-1176.250244,2497.118896,1211.541016,-0.046465,-0.217895,4.683326
-1171.222656,2497.119629,1208.991821,-0.057709,-0.20527,4.687488
-1166.434814,2497.066406,1206.601318,-0.050264,-0.203846,4.688808
-1161.641602,2496.89209,1204.1521,-0.051371,-0.194494,4.690682
-1156.842285,2496.642822,1201.773682,-0.057256,-0.19044,4.692536
-1152.326904,2496.479004,1199.523804,-0.058709,-0.187172,4.693898
-1147.866455,2496.223145,1197.366821,-0.072194,-0.185531,4.696229
-1143.519531,2496.158447,1195.200684,-0.080128,-0.190173,4.698868
-1139.252075,2495.993408,1193.142944,-0.086163,-0.187639,4.69967
-1135.007812,2495.881836,1191.064697,-0.087708,-0.193476,4.700937
-1130.998901,2495.711426,1189.109619,-0.094001,-0.199344,4.703157
-1126.836182,2495.594727,1187.295654,-0.10223,-0.203084,4.701953
-1122.804077,2495.421875,1185.371338,-0.112755,-0.199671,4.704922
-1118.7948,2495.251465,1183.505981,-0.116951,-0.200797,4.703437
-1114.758301,2495.064697,1181.818726,-0.118121,-0.210524,4.704051
-1110.747314,2494.78833,1180.039673,-0.124794,-0.215181,4.70428
-1106.68689,2494.532959,1178.346313,-0.13162,-0.206193,4.703455
-1102.652222,2494.181641,1176.853271,-0.129612,-0.221813,4.701839
-1098.540894,2493.866699,1175.226562,-0.130955,-0.223465,4.701158
-1094.436279,2493.498779,1173.647705,-0.128414,-0.224921,4.702688
-1090.272827,2493.268799,1171.968262,-0.119009,-0.222131,4.699194
-1086.197998,2493.006836,1170.421143,-0.121226,-0.223718,4.699197
-1082.112305,2492.685303,1168.85144,-0.116455,-0.225832,4.699176
-1078.021362,2492.376465,1167.19165,-0.118706,-0.213855,4.700116
-1073.931885,2492.027588,1165.677002,-0.114842,-0.226633,4.697902
-1069.818115,2491.639893,1163.929688,-0.101328,-0.225559,4.697234
-1065.741699,2491.377197,1162.274902,-0.099116,-0.221301,4.697878
-1061.713989,2491.042969,1160.471069,-0.096633,-0.211279,4.696499
-1057.616943,2490.756592,1158.795654,-0.087485,-0.217987,4.696384
-1053.597168,2490.53418,1156.985474,-0.079077,-0.211271,4.695084
-1049.61377,2490.288818,1155.081055,-0.06558,-0.208047,4.694302
-1045.656006,2490.097656,1153.175171,-0.053514,-0.201877,4.69462
-1041.630127,2489.754395,1151.201904,-0.045225,-0.198143,4.695096
-1037.795532,2489.555664,1149.19751,-0.036912,-0.180854,4.694887
-1033.809448,2489.307861,1147.065674,-0.021108,-0.17598,4.69464
-1029.767334,2489.046631,1144.903687,-0.013158,-0.167149,4.694849
-1025.835571,2488.856201,1142.767456,0.00059,-0.164909,4.693942
-1021.933899,2488.552246,1140.434326,0.001034,-0.143352,4.693986
-1018.226379,2488.312744,1138.191162,0.021174,-0.138506,4.691292
-1014.330017,2488.000244,1135.827148,0.02577,-0.132826,4.690203
-1010.715454,2487.725342,1133.442505,0.034749,-0.122219,4.689022
-1006.98291,2487.449219,1130.996826,0.036921,-0.113572,4.686573
-1003.288513,2487.082031,1128.530396,0.049625,-0.109201,4.684642
-999.893677,2487.112061,1125.869019,0.061148,-0.079999,4.673085
-996.127686,2486.770996,1123.343262,0.064934,-0.072478,4.670498
-992.493652,2486.482422,1120.868774,0.064989,-0.056046,4.668878
-988.873047,2485.969727,1118.35144,0.06673,-0.059142,4.668273
-985.209595,2485.588379,1115.652954,0.066781,-0.055012,4.666359
-981.538513,2485.152588,1112.981323,0.072509,-0.056368,4.663727
-977.868774,2484.698486,1110.242554,0.074803,-0.052636,4.662385
-974.192566,2484.529053,1107.447021,0.074317,-0.046835,4.658803
-970.568665,2484.155762,1104.598145,0.080449,-0.04158,4.658346
-966.858459,2483.779297,1101.713623,0.080609,-0.037114,4.655872
-963.072571,2483.424561,1098.855713,0.083491,-0.038189,4.653994
-959.300537,2483.012939,1095.924805,0.08164,-0.031986,4.653466
-955.439758,2482.588379,1092.917358,0.080831,-0.025949,4.653239
-951.651489,2482.158203,1089.897217,0.084461,-0.020505,4.652884
-947.793884,2481.723633,1086.783081,0.083672,-0.013139,4.652451
-943.861511,2481.384766,1083.719971,0.086019,-0.003391,4.649794
-939.790649,2480.734619,1080.395752,0.091679,-0.015131,4.650076
-935.865845,2480.259766,1077.119995,0.084232,0.012088,4.651099
-931.852844,2479.565674,1073.684692,0.089405,0.005057,4.650217
-927.878052,2478.989502,1070.472534,0.083522,0.01516,4.650145
-923.707703,2478.354736,1066.829834,0.081334,0.023144,4.649384
-919.619812,2477.604248,1063.309937,0.091632,0.016423,4.651126
-915.389771,2477.010498,1059.755615,0.092651,0.018832,4.64829
-911.243469,2476.424805,1056.113403,0.083583,0.032344,4.646348
-906.970093,2475.616455,1052.544922,0.073696,0.04202,4.650159
-902.822632,2475.000977,1048.61731,0.062358,0.0767,4.647642
-898.517944,2474.212402,1044.828003,0.061309,0.070045,4.646559
-894.074768,2473.496826,1040.926025,0.053439,0.074078,4.646743
-889.748535,2472.915039,1036.905151,0.053087,0.071305,4.648012
-885.311768,2471.998535,1033.211914,0.037548,0.074933,4.65306
-880.958435,2471.393799,1029.006714,0.044648,0.079069,4.649946
-876.394287,2470.671631,1024.937622,0.044316,0.083301,4.649403
-872.1521,2470.150635,1020.977844,0.037328,0.0921,4.645521
-867.61322,2469.391602,1016.840332,0.03191,0.093134,4.648286
-862.951904,2468.757812,1012.69104,0.027679,0.095351,4.648106
-858.27655,2468.071289,1008.511658,0.02074,0.097105,4.646784
-853.64093,2467.292725,1004.173035,0.027629,0.100431,4.648028
-848.829224,2466.53125,999.887024,0.019559,0.097427,4.651136
-844.019958,2465.699463,995.539551,0.021154,0.091624,4.652753
-839.14624,2464.818359,991.109863,0.010354,0.097744,4.655972
-834.156738,2464.059082,986.672241,0.009005,0.09268,4.656361
-829.306152,2463.303223,982.150574,0.007997,0.094564,4.660048
-824.240173,2462.626709,977.554626,0.003868,0.097904,4.660152
-819.164368,2461.800781,973.06311,-0.003602,0.094427,4.666918
-814.057983,2461.148438,968.450745,-0.003121,0.088541,4.668519
-808.813354,2460.448242,963.837952,-0.001575,0.083277,4.670754
-803.675354,2459.831543,959.052734,0.005281,0.07857,4.674005
-798.39856,2459.259033,954.256836,0.003684,0.080828,4.675818
-793.161011,2458.567871,949.564697,-0.004372,0.078377,4.681316
-787.748779,2457.91333,944.69696,-0.002502,0.077969,4.684206
